city,timestamp,temperature,season
New York,2010-07-21,32.107695653398316,summer
New York,2010-07-22,22.71698006417803,summer
New York,2010-07-23,34.20832041216169,summer
New York,2010-07-24,28.808900804344006,summer
New York,2010-07-25,17.78057352393757,summer
New York,2010-07-26,28.959165447515232,summer
New York,2010-07-27,30.313408132130064,summer
New York,2010-07-28,19.67418677300613,summer
New York,2010-07-29,29.172188385907017,summer
New York,2010-07-30,19.26394410480157,summer
New York,2010-07-31,25.379402143628955,summer
New York,2010-08-01,19.443144831989926,summer
New York,2010-08-02,20.115228717497452,summer
New York,2010-08-03,21.507138566593532,summer
New York,2010-08-04,13.669228649033663,summer
New York,2010-08-05,27.79853304784238,summer
New York,2010-08-06,16.33462303203241,summer
New York,2010-08-07,25.949613101452293,summer
New York,2010-08-08,30.419572866852803,summer
New York,2010-08-09,33.361983760894546,summer
New York,2010-08-10,29.34632655143846,summer
New York,2010-08-11,27.253588738264764,summer
New York,2010-08-12,33.58421692567829,summer
New York,2010-08-13,25.223339885600428,summer
New York,2010-08-14,31.655293452269404,summer
New York,2010-08-15,29.51682898493936,summer
New York,2010-08-16,21.256506820161544,summer
New York,2010-08-17,15.646130333119567,summer
New York,2010-08-18,19.413385289847817,summer
New York,2010-08-19,19.16167058827572,summer
New York,2010-08-20,26.398801580962225,summer
New York,2010-08-21,27.91983719228782,summer
New York,2010-08-22,27.55067467573319,summer
New York,2010-08-23,21.307609214327204,summer
New York,2010-08-24,27.779173407879515,summer
New York,2010-08-25,27.769746353489822,summer
New York,2010-08-26,34.34160273506605,summer
New York,2010-08-27,30.171118320289867,summer
New York,2010-08-28,29.83250098029072,summer
New York,2010-08-29,26.40617601485494,summer
New York,2010-08-30,31.321928848440976,summer
New York,2010-08-31,23.69412299035452,summer
New York,2010-09-01,11.407338397481162,autumn
New York,2010-09-02,12.471909620197435,autumn
New York,2010-09-03,26.111991526106735,autumn
New York,2010-09-04,26.213041657308718,autumn
New York,2010-09-05,18.637165716507422,autumn
New York,2010-09-06,10.596690673080458,autumn
New York,2010-09-07,18.45091158286787,autumn
New York,2010-09-08,13.997641481894936,autumn
New York,2010-09-09,12.617474399322823,autumn
New York,2010-09-10,12.564548132173375,autumn
New York,2010-09-11,20.391165286803073,autumn
New York,2010-09-12,16.331945843442973,autumn
New York,2010-09-13,13.577361808506245,autumn
New York,2010-09-14,13.078046838412646,autumn
New York,2010-09-15,11.340932432745733,autumn
New York,2010-09-16,14.33719200924898,autumn
New York,2010-09-17,24.38717013452975,autumn
New York,2010-09-18,20.461548778600253,autumn
New York,2010-09-19,17.847143715491562,autumn
New York,2010-09-20,20.49562122626691,autumn
New York,2010-09-21,16.353733326187495,autumn
New York,2010-09-22,11.75714804348127,autumn
New York,2010-09-23,11.308319922761282,autumn
New York,2010-09-24,9.373877880308886,autumn
New York,2010-09-25,11.99652853235817,autumn
New York,2010-09-26,9.67452071158895,autumn
New York,2010-09-27,14.148853039266045,autumn
New York,2010-09-28,18.969352407063123,autumn
New York,2010-09-29,14.583920700567207,autumn
New York,2010-09-30,13.624582255605532,autumn
New York,2010-10-01,11.601683341293807,autumn
New York,2010-10-02,15.781968324856809,autumn
New York,2010-10-03,10.787752610912428,autumn
New York,2010-10-04,11.581672475287496,autumn
New York,2010-10-05,22.920042334870647,autumn
New York,2010-10-06,5.237374385705177,autumn
New York,2010-10-07,22.575140993008034,autumn
New York,2010-10-08,16.875691743157574,autumn
New York,2010-10-09,11.572154510669955,autumn
New York,2010-10-10,17.34814416660542,autumn
New York,2010-10-11,12.77555624153336,autumn
New York,2010-10-12,14.369519007764065,autumn
New York,2010-10-13,9.236352867093453,autumn
New York,2010-10-14,13.871161243871533,autumn
New York,2010-10-15,1.0715986891352678,autumn
New York,2010-10-16,17.47277593251206,autumn
New York,2010-10-17,19.2495159161887,autumn
New York,2010-10-18,16.233215717537387,autumn
New York,2010-10-19,16.986308197271438,autumn
New York,2010-10-20,17.76898703197333,autumn
New York,2010-10-21,6.776124329972106,autumn
New York,2010-10-22,5.926266503580619,autumn
New York,2010-10-23,18.421093063684935,autumn
New York,2010-10-24,21.26074717043975,autumn
New York,2010-10-25,6.9286160667364936,autumn
New York,2010-10-26,15.208364058820305,autumn
New York,2010-10-27,13.694695323616417,autumn
New York,2010-10-28,17.834547298699636,autumn
New York,2010-10-29,26.149043794213767,autumn
New York,2010-10-30,12.293822225540323,autumn
New York,2010-10-31,13.028643407561194,autumn
New York,2010-11-01,21.76392409354211,autumn
New York,2010-11-02,16.18050795512824,autumn
New York,2010-11-03,17.506024942287127,autumn
New York,2010-11-04,9.858369349655813,autumn
New York,2010-11-05,20.604393352318056,autumn
New York,2010-11-06,23.996379945552086,autumn
New York,2010-11-07,13.652399820045483,autumn
New York,2010-11-08,12.044951317818864,autumn
New York,2010-11-09,22.668440097163455,autumn
New York,2010-11-10,18.223365382784106,autumn
New York,2010-11-11,12.837982567714791,autumn
New York,2010-11-12,11.468924333593144,autumn
New York,2010-11-13,20.56466130394397,autumn
New York,2010-11-14,19.923807898888047,autumn
New York,2010-11-15,9.085077379785446,autumn
New York,2010-11-16,18.789748195307986,autumn
New York,2010-11-17,15.48424511917683,autumn
New York,2010-11-18,12.893478495118195,autumn
New York,2010-11-19,13.886697866318867,autumn
New York,2010-11-20,15.471266129292836,autumn
New York,2010-11-21,15.655198743944725,autumn
New York,2010-11-22,20.33434304692556,autumn
New York,2010-11-23,17.080199851233342,autumn
New York,2010-11-24,11.857777980405857,autumn
New York,2010-11-25,20.648286099642373,autumn
New York,2010-11-26,12.849328749590814,autumn
New York,2010-11-27,11.663654976353637,autumn
New York,2010-11-28,23.294463339630006,autumn
New York,2010-11-29,10.401504795229176,autumn
New York,2010-11-30,18.608297258491298,autumn
New York,2010-12-01,-8.69062914418208,winter
New York,2010-12-02,0.8391813040161977,winter
New York,2010-12-03,3.6816571068350905,winter
New York,2010-12-04,-0.6054420948554335,winter
New York,2010-12-05,-1.8254837339519805,winter
New York,2010-12-06,12.420401945531413,winter
New York,2010-12-07,-1.832954287508852,winter
New York,2010-12-08,4.475227554240507,winter
New York,2010-12-09,-4.558624422533427,winter
New York,2010-12-10,-1.276382955980675,winter
New York,2010-12-11,-1.0904961469574888,winter
New York,2010-12-12,-2.18365307291936,winter
New York,2010-12-13,-12.38872159746569,winter
New York,2010-12-14,0.9812679821895987,winter
New York,2010-12-15,-3.110671700413668,winter
New York,2010-12-16,8.043050907738573,winter
New York,2010-12-17,6.62354442840699,winter
New York,2010-12-18,0.45849033841650727,winter
New York,2010-12-19,2.4862851634897796,winter
New York,2010-12-20,0.33508848008910497,winter
New York,2010-12-21,-9.224821229118003,winter
New York,2010-12-22,-5.470602510290097,winter
New York,2010-12-23,2.7429482265560545,winter
New York,2010-12-24,-2.216992405361214,winter
New York,2010-12-25,7.431295427608916,winter
New York,2010-12-26,-1.4243258764605058,winter
New York,2010-12-27,1.0039448585045316,winter
New York,2010-12-28,-1.4362302382190757,winter
New York,2010-12-29,-2.7786965546722078,winter
New York,2010-12-30,3.280154933577109,winter
New York,2010-12-31,2.2038707332928547,winter
New York,2011-01-01,-5.52847833810007,winter
New York,2011-01-02,9.165205972755139,winter
New York,2011-01-03,-4.892312989292079,winter
New York,2011-01-04,-2.178779038707587,winter
New York,2011-01-05,-1.7100856089948184,winter
New York,2011-01-06,5.6971828905247,winter
New York,2011-01-07,3.292359550648141,winter
New York,2011-01-08,4.9885958594292985,winter
New York,2011-01-09,-5.319120182064211,winter
New York,2011-01-10,-2.310547174936799,winter
New York,2011-01-11,1.9022229742841035,winter
New York,2011-01-12,-2.2880968459676563,winter
New York,2011-01-13,-1.1603053208158507,winter
New York,2011-01-14,-1.1977382285712947,winter
New York,2011-01-15,2.087771854473333,winter
New York,2011-01-16,-0.39351520758106334,winter
New York,2011-01-17,-3.140852261788205,winter
New York,2011-01-18,0.03467956328941672,winter
New York,2011-01-19,-2.8894414114342815,winter
New York,2011-01-20,-5.153954650396723,winter
New York,2011-01-21,-0.841385437930948,winter
New York,2011-01-22,2.46169685810778,winter
New York,2011-01-23,-0.025946292973991033,winter
New York,2011-01-24,-2.042094237437776,winter
New York,2011-01-25,1.1644743910019644,winter
New York,2011-01-26,-1.8999368551082332,winter
New York,2011-01-27,-0.8873259056888955,winter
New York,2011-01-28,-1.6428405718440267,winter
New York,2011-01-29,-1.193426971485671,winter
New York,2011-01-30,-2.475231145460224,winter
New York,2011-01-31,8.201150609461784,winter
New York,2011-02-01,-2.5840414107048004,winter
New York,2011-02-02,0.8424002363537725,winter
New York,2011-02-03,1.917481068444689,winter
New York,2011-02-04,5.998849744404117,winter
New York,2011-02-05,-0.5729678333446151,winter
New York,2011-02-06,2.6183595354100335,winter
New York,2011-02-07,1.6483825670917287,winter
New York,2011-02-08,2.5540269388495935,winter
New York,2011-02-09,5.578602287984873,winter
New York,2011-02-10,1.3500766705091338,winter
New York,2011-02-11,0.7646984541940725,winter
New York,2011-02-12,-0.683940054700271,winter
New York,2011-02-13,-2.5803498249543355,winter
New York,2011-02-14,-2.8953670682317423,winter
New York,2011-02-15,1.3699289791611946,winter
New York,2011-02-16,-5.155791072920549,winter
New York,2011-02-17,-12.21556999244118,winter
New York,2011-02-18,-8.955633950743044,winter
New York,2011-02-19,-1.4384596716113731,winter
New York,2011-02-20,8.30383011308247,winter
New York,2011-02-21,8.391712218155662,winter
New York,2011-02-22,-1.8886183881206156,winter
New York,2011-02-23,1.8759539912770473,winter
New York,2011-02-24,-2.840570122466612,winter
New York,2011-02-25,0.04117605529111616,winter
New York,2011-02-26,-3.5821061673273107,winter
New York,2011-02-27,0.4690943673881399,winter
New York,2011-02-28,-4.802084564883505,winter
New York,2011-03-01,15.815078125905996,spring
New York,2011-03-02,12.200759357744985,spring
New York,2011-03-03,3.5149721941327083,spring
New York,2011-03-04,6.966989105204632,spring
New York,2011-03-05,11.775344432442846,spring
New York,2011-03-06,8.1889154055224,spring
New York,2011-03-07,9.267907964324182,spring
New York,2011-03-08,-5.835765032839781,spring
New York,2011-03-09,12.311589942157795,spring
New York,2011-03-10,11.35023648331962,spring
New York,2011-03-11,15.177631913415816,spring
New York,2011-03-12,4.874281724562865,spring
New York,2011-03-13,8.530787294197186,spring
New York,2011-03-14,10.39351249186971,spring
New York,2011-03-15,15.724366829799306,spring
New York,2011-03-16,6.909220577040572,spring
New York,2011-03-17,4.556809646700641,spring
New York,2011-03-18,0.1794528730758298,spring
New York,2011-03-19,5.833664590040865,spring
New York,2011-03-20,10.935540552347048,spring
New York,2011-03-21,16.53598010779826,spring
New York,2011-03-22,16.052882329333492,spring
New York,2011-03-23,13.87503022690085,spring
New York,2011-03-24,6.332721454736756,spring
New York,2011-03-25,18.557896301035715,spring
New York,2011-03-26,8.31446907855086,spring
New York,2011-03-27,9.848743692309444,spring
New York,2011-03-28,16.376999143195356,spring
New York,2011-03-29,-2.7512548916107153,spring
New York,2011-03-30,10.570992049960532,spring
New York,2011-03-31,10.14811868457022,spring
New York,2011-04-01,-2.3856219314431684,spring
New York,2011-04-02,19.022780704064072,spring
New York,2011-04-03,6.54745397423105,spring
New York,2011-04-04,6.97379794550114,spring
New York,2011-04-05,15.309270863161952,spring
New York,2011-04-06,7.8607772434894345,spring
New York,2011-04-07,2.766688187007098,spring
New York,2011-04-08,8.823004612595557,spring
New York,2011-04-09,13.614744710120721,spring
New York,2011-04-10,8.564327064946601,spring
New York,2011-04-11,9.115987187818035,spring
New York,2011-04-12,-2.4697238167830555,spring
New York,2011-04-13,10.3822259472656,spring
New York,2011-04-14,11.603871809797182,spring
New York,2011-04-15,12.790429433617652,spring
New York,2011-04-16,3.280223918711007,spring
New York,2011-04-17,7.439095006224753,spring
New York,2011-04-18,10.805961844884063,spring
New York,2011-04-19,14.860969189586346,spring
New York,2011-04-20,7.5222207779231525,spring
New York,2011-04-21,14.692670953175925,spring
New York,2011-04-22,9.134094603569464,spring
New York,2011-04-23,15.241998394885945,spring
New York,2011-04-24,16.038343320506343,spring
New York,2011-04-25,13.486391175681744,spring
New York,2011-04-26,18.913268137193306,spring
New York,2011-04-27,7.948677560220863,spring
New York,2011-04-28,6.431766072038438,spring
New York,2011-04-29,4.426060833798004,spring
New York,2011-04-30,14.565203707136373,spring
New York,2011-05-01,-0.3900213996837447,spring
New York,2011-05-02,2.6510533280143944,spring
New York,2011-05-03,16.052598292178928,spring
New York,2011-05-04,10.593648309770959,spring
New York,2011-05-05,9.314126934540154,spring
New York,2011-05-06,8.382144860102029,spring
New York,2011-05-07,8.552651392482725,spring
New York,2011-05-08,25.133605611399137,spring
New York,2011-05-09,9.973233049016006,spring
New York,2011-05-10,10.121222441168557,spring
New York,2011-05-11,8.434382714118353,spring
New York,2011-05-12,9.046555557390896,spring
New York,2011-05-13,10.704738268902112,spring
New York,2011-05-14,15.440117267823457,spring
New York,2011-05-15,11.704960733974568,spring
New York,2011-05-16,7.548735430124749,spring
New York,2011-05-17,20.26111321620347,spring
New York,2011-05-18,2.325189674673128,spring
New York,2011-05-19,12.094665993491674,spring
New York,2011-05-20,10.743939018431137,spring
New York,2011-05-21,8.766792809787685,spring
New York,2011-05-22,14.999271632579529,spring
New York,2011-05-23,12.03427224570511,spring
New York,2011-05-24,5.528551536325525,spring
New York,2011-05-25,8.32233442617486,spring
New York,2011-05-26,16.596743731823473,spring
New York,2011-05-27,9.316868381204952,spring
New York,2011-05-28,12.075471068348977,spring
New York,2011-05-29,7.858242760643606,spring
New York,2011-05-30,12.456455685023219,spring
New York,2011-05-31,11.762772616312176,spring
New York,2011-06-01,33.99628728029698,summer
New York,2011-06-02,26.68749678945639,summer
New York,2011-06-03,26.291268777017873,summer
New York,2011-06-04,24.87001595080412,summer
New York,2011-06-05,28.590295907102714,summer
New York,2011-06-06,18.48983646494426,summer
New York,2011-06-07,27.042321333682416,summer
New York,2011-06-08,29.000931660484042,summer
New York,2011-06-09,17.115398491858468,summer
New York,2011-06-10,22.665855669890956,summer
New York,2011-06-11,30.24231475051055,summer
New York,2011-06-12,32.98544359386057,summer
New York,2011-06-13,22.832794266536304,summer
New York,2011-06-14,23.344284439054217,summer
New York,2011-06-15,31.381536174074462,summer
New York,2011-06-16,22.957976900175318,summer
New York,2011-06-17,28.186805971099687,summer
New York,2011-06-18,22.871231853755674,summer
New York,2011-06-19,28.62342432049199,summer
New York,2011-06-20,26.348870993047264,summer
New York,2011-06-21,22.910150198561663,summer
New York,2011-06-22,23.66274106784889,summer
New York,2011-06-23,18.234945650677336,summer
New York,2011-06-24,30.269722356840607,summer
New York,2011-06-25,34.251820936744856,summer
New York,2011-06-26,30.050862602491417,summer
New York,2011-06-27,19.784960760728836,summer
New York,2011-06-28,30.3282736341658,summer
New York,2011-06-29,27.783440098306226,summer
New York,2011-06-30,28.157328129796895,summer
New York,2011-07-01,27.53279313622803,summer
New York,2011-07-02,27.271602871031465,summer
New York,2011-07-03,27.580261108363455,summer
New York,2011-07-04,17.332342153113224,summer
New York,2011-07-05,22.10870854009983,summer
New York,2011-07-06,19.554578028143194,summer
New York,2011-07-07,21.1101690492018,summer
New York,2011-07-08,23.133024901624225,summer
New York,2011-07-09,28.69026005798952,summer
New York,2011-07-10,17.769025524951456,summer
New York,2011-07-11,23.838514593670233,summer
New York,2011-07-12,28.475974247088,summer
New York,2011-07-13,22.904847116750673,summer
New York,2011-07-14,28.833227586237918,summer
New York,2011-07-15,26.350917362845237,summer
New York,2011-07-16,27.570856558900253,summer
New York,2011-07-17,27.856255075760693,summer
New York,2011-07-18,25.487252064077385,summer
New York,2011-07-19,25.69128081247938,summer
New York,2011-07-20,25.077765963525326,summer
New York,2011-07-21,32.62953952882331,summer
New York,2011-07-22,27.227261692857716,summer
New York,2011-07-23,27.880253798346363,summer
New York,2011-07-24,28.056687407812056,summer
New York,2011-07-25,20.66054312955051,summer
New York,2011-07-26,37.5746789051789,summer
New York,2011-07-27,32.28704871976787,summer
New York,2011-07-28,27.359691413262038,summer
New York,2011-07-29,22.814207664376,summer
New York,2011-07-30,31.12402907544475,summer
New York,2011-07-31,25.19798249208478,summer
New York,2011-08-01,13.916061024338504,summer
New York,2011-08-02,21.516289800548282,summer
New York,2011-08-03,19.733538422783212,summer
New York,2011-08-04,33.76368133388986,summer
New York,2011-08-05,30.74763755000088,summer
New York,2011-08-06,30.49906365813551,summer
New York,2011-08-07,30.668137016823014,summer
New York,2011-08-08,33.14375416482013,summer
New York,2011-08-09,20.867168773629977,summer
New York,2011-08-10,29.099341864448707,summer
New York,2011-08-11,26.675787022973058,summer
New York,2011-08-12,18.735567857769034,summer
New York,2011-08-13,28.101768274316797,summer
New York,2011-08-14,33.19188865347384,summer
New York,2011-08-15,21.053512940853803,summer
New York,2011-08-16,22.502868262724515,summer
New York,2011-08-17,24.668664733034788,summer
New York,2011-08-18,19.607587137379245,summer
New York,2011-08-19,19.47659593984993,summer
New York,2011-08-20,31.032642485123883,summer
New York,2011-08-21,20.26724156742202,summer
New York,2011-08-22,33.11834259284177,summer
New York,2011-08-23,21.651378283360735,summer
New York,2011-08-24,33.682835641825704,summer
New York,2011-08-25,24.658456692201657,summer
New York,2011-08-26,19.00311223091437,summer
New York,2011-08-27,26.63583367553084,summer
New York,2011-08-28,26.13816959700752,summer
New York,2011-08-29,31.61463382835245,summer
New York,2011-08-30,30.302363755231532,summer
New York,2011-08-31,31.338027029712592,summer
New York,2011-09-01,19.31532872891325,autumn
New York,2011-09-02,15.777255133756906,autumn
New York,2011-09-03,11.711688297794662,autumn
New York,2011-09-04,20.874200861624384,autumn
New York,2011-09-05,22.532927880770224,autumn
New York,2011-09-06,14.206460259034994,autumn
New York,2011-09-07,16.49308194565243,autumn
New York,2011-09-08,17.616894565575638,autumn
New York,2011-09-09,18.495599194212026,autumn
New York,2011-09-10,15.003412768882091,autumn
New York,2011-09-11,14.35975490001671,autumn
New York,2011-09-12,13.658274515558706,autumn
New York,2011-09-13,4.116022281864655,autumn
New York,2011-09-14,8.950145436413123,autumn
New York,2011-09-15,18.470101046659888,autumn
New York,2011-09-16,21.820047157970393,autumn
New York,2011-09-17,15.563707540790938,autumn
New York,2011-09-18,22.755855635573553,autumn
New York,2011-09-19,14.278014854298887,autumn
New York,2011-09-20,19.298039943116066,autumn
New York,2011-09-21,10.439742389649265,autumn
New York,2011-09-22,22.411133166713697,autumn
New York,2011-09-23,15.215103462064851,autumn
New York,2011-09-24,10.480952603522674,autumn
New York,2011-09-25,12.196603456274282,autumn
New York,2011-09-26,11.547625246592073,autumn
New York,2011-09-27,13.565939298441055,autumn
New York,2011-09-28,20.248261920951407,autumn
New York,2011-09-29,19.793094582137332,autumn
New York,2011-09-30,11.80219297569209,autumn
New York,2011-10-01,7.531126818406994,autumn
New York,2011-10-02,12.389879891320522,autumn
New York,2011-10-03,24.748845060295945,autumn
New York,2011-10-04,7.299442965794777,autumn
New York,2011-10-05,12.546641226597904,autumn
New York,2011-10-06,19.640398146701003,autumn
New York,2011-10-07,19.79093040541145,autumn
New York,2011-10-08,13.126772366568968,autumn
New York,2011-10-09,19.449063057214843,autumn
New York,2011-10-10,9.506364183874192,autumn
New York,2011-10-11,18.018015793601,autumn
New York,2011-10-12,7.76304749358527,autumn
